id_territorio;tipo_territorio;nombre_territorio;municipio;ciudad;barrio;valor_IST
Sant Just Desvern 2 (Nord - Carretera - les Basses de Sant Pere);Agrupación Censal;Sant Just Desvern 2 (Nord - Carretera - les Basses de Sant Pere);Sant Just Desvern;Sant Just Desvern;Nord - Carretera - les Basses de Sant Pere;119.0
Sant Just Desvern 3 (Can Sagrera - Sud);Agrupación Censal;Sant Just Desvern 3 (Can Sagrera - Sud);Sant Just Desvern;Sant Just Desvern;Can Sagrera - Sud;123.9
Premià de Dalt;Agrupación Censal;Premià de Dalt;Premià de Dalt;Premià de Dalt;Premià de Dalt;112.8
Sant Pere de Ribes 1 (Nucli Urbà i Exterior Oest);Agrupación Censal;Sant Pere de Ribes 1 (Nucli Urbà i Exterior Oest);Sant Pere de Ribes;Sant Pere de Ribes;Nucli Urbà i Exterior Oest;105.6
Sant Pere de Ribes 2 (les Roquetes);Agrupación Censal;Sant Pere de Ribes 2 (les Roquetes);Sant Pere de Ribes;Sant Pere de Ribes;les Roquetes;88.6
Sant Pere de Ribes 3 (Urbanitzacions i Exteriors Est i Sud);Agrupación Censal;Sant Pere de Ribes 3 (Urbanitzacions i Exteriors Est i Sud);Sant Pere de Ribes;Sant Pere de Ribes;Urbanitzacions i Exteriors Est i Sud;109.9
Sant Quirze del Vallès 1 (Exterior i Urbanitzacions);Agrupación Censal;Sant Quirze del Vallès 1 (Exterior i Urbanitzacions);Sant Quirze del Vallès;Sant Quirze del Vallès;Exterior i Urbanitzacions;122.5
Sant Quirze del Vallès 2 (Nucli Urbà);Agrupación Censal;Sant Quirze del Vallès 2 (Nucli Urbà);Sant Quirze del Vallès;Sant Quirze del Vallès;Nucli Urbà;117.3
Sant Sadurní d'Anoia 1 (Districte Censal 1);Agrupación Censal;Sant Sadurní d'Anoia 1 (Districte Censal 1);Sant Sadurní d'Anoia;Sant Sadurní d'Anoia;Districte Censal 1;105.5
Sant Sadurní d'Anoia 2 (Districte Censal 2);Agrupación Censal;Sant Sadurní d'Anoia 2 (Districte Censal 2);Sant Sadurní d'Anoia;Sant Sadurní d'Anoia;Districte Censal 2;107.5
Santa Coloma de Gramenet 1 (Centre);Agrupación Censal;Santa Coloma de Gramenet 1 (Centre);Santa Coloma de Gramenet;Santa Coloma de Gramenet;Centre;98.0
Santa Coloma de Gramenet 2 (Sagarra - Rambla de Sant Sebastià);Agrupación Censal;Santa Coloma de Gramenet 2 (Sagarra - Rambla de Sant Sebastià);Santa Coloma de Gramenet;Santa Coloma de Gramenet;Sagarra - Rambla de Sant Sebastià;91.6
Santa Coloma de Gramenet 3 (Can Mariner);Agrupación Censal;Santa Coloma de Gramenet 3 (Can Mariner);Santa Coloma de Gramenet;Santa Coloma de Gramenet;Can Mariner;73.8
Santa Coloma de Gramenet 4 (Riu Sud - Torre Balldovina);Agrupación Censal;Santa Coloma de Gramenet 4 (Riu Sud - Torre Balldovina);Santa Coloma de Gramenet;Santa Coloma de Gramenet;Riu Sud - Torre Balldovina;82.4
Santa Coloma de Gramenet 5 (Riu Sud - Pont de Santa Coloma);Agrupación Censal;Santa Coloma de Gramenet 5 (Riu Sud - Pont de Santa Coloma);Santa Coloma de Gramenet;Santa Coloma de Gramenet;Riu Sud - Pont de Santa Coloma;89.8
Santa Coloma de Gramenet 6 (Riu Nord);Agrupación Censal;Santa Coloma de Gramenet 6 (Riu Nord);Santa Coloma de Gramenet;Santa Coloma de Gramenet;Riu Nord;98.9
Santa Coloma de Gramenet 7 (Singuerlin - Can Zam);Agrupación Censal;Santa Coloma de Gramenet 7 (Singuerlin - Can Zam);Santa Coloma de Gramenet;Santa Coloma de Gramenet;Singuerlin - Can Zam;93.1
Santa Coloma de Gramenet 8 (les Oliveres - Can Franquesa);Agrupación Censal;Santa Coloma de Gramenet 8 (les Oliveres - Can Franquesa);Santa Coloma de Gramenet;Santa Coloma de Gramenet;les Oliveres - Can Franquesa;82.7
Santa Coloma de Gramenet 9 (la Guinardera - Singuerlin Est - Torribera);Agrupación Censal;Santa Coloma de Gramenet 9 (la Guinardera - Singuerlin Est - Torribera);Santa Coloma de Gramenet;Santa Coloma de Gramenet;la Guinardera - Singuerlin Est - Torribera;99.0
Santa Coloma de Gramenet 10 (Cementiri Vell - la Riera Alta - Llatí Nord);Agrupación Censal;Santa Coloma de Gramenet 10 (Cementiri Vell - la Riera Alta - Llatí Nord);Santa Coloma de Gramenet;Santa Coloma de Gramenet;Cementiri Vell - la Riera Alta - Llatí Nord;94.2
Santa Coloma de Gramenet 11 (Llatí);Agrupación Censal;Santa Coloma de Gramenet 11 (Llatí);Santa Coloma de Gramenet;Santa Coloma de Gramenet;Llatí;80.3
Santa Coloma de Gramenet 12 (Rambla del Fondo);Agrupación Censal;Santa Coloma de Gramenet 12 (Rambla del Fondo);Santa Coloma de Gramenet;Santa Coloma de Gramenet;Rambla del Fondo;62.9
Santa Coloma de Gramenet 13 (el Fondo Alt);Agrupación Censal;Santa Coloma de Gramenet 13 (el Fondo Alt);Santa Coloma de Gramenet;Santa Coloma de Gramenet;el Fondo Alt;52.4
Santa Coloma de Gramenet 14 (Santa Rosa - Pirineus);Agrupación Censal;Santa Coloma de Gramenet 14 (Santa Rosa - Pirineus);Santa Coloma de Gramenet;Santa Coloma de Gramenet;Santa Rosa - Pirineus;66.0
Santa Coloma de Gramenet 15 (Santa Rosa - Pont de Potosí);Agrupación Censal;Santa Coloma de Gramenet 15 (Santa Rosa - Pont de Potosí);Santa Coloma de Gramenet;Santa Coloma de Gramenet;Santa Rosa - Pont de Potosí;70.4
Santa Coloma de Gramenet 16 (el Raval - Safaretjos);Agrupación Censal;Santa Coloma de Gramenet 16 (el Raval - Safaretjos);Santa Coloma de Gramenet;Santa Coloma de Gramenet;el Raval - Safaretjos;73.5
Santa Margarida de Montbui;Agrupación Censal;Santa Margarida de Montbui;Santa Margarida de Montbui;Santa Margarida de Montbui;Santa Margarida de Montbui;85.8
Barberà del Vallès 1 (Centre Nord - Can Llobet - Parc Central);Agrupación Censal;Barberà del Vallès 1 (Centre Nord - Can Llobet - Parc Central);Barberà del Vallès;Barberà del Vallès;Centre Nord - Can Llobet - Parc Central;105.6
Barberà del Vallès 2 (la Romànica - Can Rabella - Molí d'en Santo - Parc d'Europa);Agrupación Censal;Barberà del Vallès 2 (la Romànica - Can Rabella - Molí d'en Santo - Parc d'Europa);Barberà del Vallès;Barberà del Vallès;la Romànica - Can Rabella - Molí d'en Santo - Parc d'Europa;109.0
Barberà del Vallès 3 (Barri Antic - Polígons Ronda Santa Maria, Santiga i Salvatella);Agrupación Censal;Barberà del Vallès 3 (Barri Antic - Polígons Ronda Santa Maria, Santiga i Salvatella);Barberà del Vallès;Barberà del Vallès;Barri Antic - Polígons Ronda Santa Maria, Santiga i Salvatella;100.7
Barberà del Vallès 4 (Centre Sud - Can Serra);Agrupación Censal;Barberà del Vallès 4 (Centre Sud - Can Serra);Barberà del Vallès;Barberà del Vallès;Centre Sud - Can Serra;101.8
Barberà del Vallès 5 (Can Gorgs - Ca n'Esteper);Agrupación Censal;Barberà del Vallès 5 (Can Gorgs - Ca n'Esteper);Barberà del Vallès;Barberà del Vallès;Can Gorgs - Ca n'Esteper;107.7
Santa Perpètua de Mogoda 1 (Nucli Urbà);Agrupación Censal;Santa Perpètua de Mogoda 1 (Nucli Urbà);Santa Perpètua de Mogoda;Santa Perpètua de Mogoda;Nucli Urbà;90.0
Santa Perpètua de Mogoda 2 (Exterior i Urbanitzacions);Agrupación Censal;Santa Perpètua de Mogoda 2 (Exterior i Urbanitzacions);Santa Perpètua de Mogoda;Santa Perpètua de Mogoda;Exterior i Urbanitzacions;110.1
Sant Vicenç dels Horts 1 (Nucli Antic - la Vinyala - el Poble Nou);Agrupación Censal;Sant Vicenç dels Horts 1 (Nucli Antic - la Vinyala - el Poble Nou);Sant Vicenç dels Horts;Sant Vicenç dels Horts;Nucli Antic - la Vinyala - el Poble Nou;104.6
Sant Vicenç dels Horts 2 (Sant Roc - Sant Antoni);Agrupación Censal;Sant Vicenç dels Horts 2 (Sant Roc - Sant Antoni);Sant Vicenç dels Horts;Sant Vicenç dels Horts;Sant Roc - Sant Antoni;106.0
Sant Vicenç dels Horts 3 (la Guàrdia - Sant josep);Agrupación Censal;Sant Vicenç dels Horts 3 (la Guàrdia - Sant josep);Sant Vicenç dels Horts;Sant Vicenç dels Horts;la Guàrdia - Sant josep;89.2
Sant Vicenç dels Horts 4 (la Vailet - Can Ros - Molí dels Frares);Agrupación Censal;Sant Vicenç dels Horts 4 (la Vailet - Can Ros - Molí dels Frares);Sant Vicenç dels Horts;Sant Vicenç dels Horts;la Vailet - Can Ros - Molí dels Frares;98.8
Cerdanyola del Vallès 1 (Centre - Sant Ramon - Parcers - Guiera);Agrupación Censal;Cerdanyola del Vallès 1 (Centre - Sant Ramon - Parcers - Guiera);Cerdanyola del Vallès;Cerdanyola del Vallès;Centre - Sant Ramon - Parcers - Guiera;112.2
Cerdanyola del Vallès 2 (les Fontetes);Agrupación Censal;Cerdanyola del Vallès 2 (les Fontetes);Cerdanyola del Vallès;Cerdanyola del Vallès;les Fontetes;96.1
Cerdanyola del Vallès 3 (Altamira - Turonet - Canaletes);Agrupación Censal;Cerdanyola del Vallès 3 (Altamira - Turonet - Canaletes);Cerdanyola del Vallès;Cerdanyola del Vallès;Altamira - Turonet - Canaletes;116.2
Cerdanyola del Vallès 4 (Santa Rosa - Gorgs - Montflorit);Agrupación Censal;Cerdanyola del Vallès 4 (Santa Rosa - Gorgs - Montflorit);Cerdanyola del Vallès;Cerdanyola del Vallès;Santa Rosa - Gorgs - Montflorit;110.9
Cerdanyola del Vallès 5 (Serraparera - Bellaterra);Agrupación Censal;Cerdanyola del Vallès 5 (Serraparera - Bellaterra);Cerdanyola del Vallès;Cerdanyola del Vallès;Serraparera - Bellaterra;113.1
Cerdanyola del Vallès 6 (la Clota - Cerdanyola 2000 - Banús);Agrupación Censal;Cerdanyola del Vallès 6 (la Clota - Cerdanyola 2000 - Banús);Cerdanyola del Vallès;Cerdanyola del Vallès;la Clota - Cerdanyola 2000 - Banús;101.1
Cerdanyola del Vallès 7 (Cordelles - Can Xarau);Agrupación Censal;Cerdanyola del Vallès 7 (Cordelles - Can Xarau);Cerdanyola del Vallès;Cerdanyola del Vallès;Cordelles - Can Xarau;106.1
Cerdanyola del Vallès 8 (la Sínia - Catalunya - Carretera de Barcelona);Agrupación Censal;Cerdanyola del Vallès 8 (la Sínia - Catalunya - Carretera de Barcelona);Cerdanyola del Vallès;Cerdanyola del Vallès;la Sínia - Catalunya - Carretera de Barcelona;109.0
Sentmenat;Agrupación Censal;Sentmenat;Sentmenat;Sentmenat;Sentmenat;108.4
Sitges 1 (Centre Urbà);Agrupación Censal;Sitges 1 (Centre Urbà);Sitges;Sitges;Centre Urbà;103.4
Sitges 2 (Exterior i Urbanitzacions);Agrupación Censal;Sitges 2 (Exterior i Urbanitzacions);Sitges;Sitges;Exterior i Urbanitzacions;115.2
Sitges 3 (Est);Agrupación Censal;Sitges 3 (Est);Sitges;Sitges;Est;118.7
Terrassa 1 (Cementiri Vell);Agrupación Censal;Terrassa 1 (Cementiri Vell);Terrassa;Terrassa;Cementiri Vell;104.7
Terrassa 2 (Centre - Plaça Vella);Agrupación Censal;Terrassa 2 (Centre - Plaça Vella);Terrassa;Terrassa;Centre - Plaça Vella;119.1
Terrassa 3 (Centre - Estació del Nord);Agrupación Censal;Terrassa 3 (Centre - Estació del Nord);Terrassa;Terrassa;Centre - Estació del Nord;121.0
Terrassa 4 (Vallparadís - Antic Poble de Sant Pere);Agrupación Censal;Terrassa 4 (Vallparadís - Antic Poble de Sant Pere);Terrassa;Terrassa;Vallparadís - Antic Poble de Sant Pere;111.9
Terrassa 5 (Plaça de Catalunya - Escola Industrial);Agrupación Censal;Terrassa 5 (Plaça de Catalunya - Escola Industrial);Terrassa;Terrassa;Plaça de Catalunya - Escola Industrial;96.9
Terrassa 6 (Ca n'Anglada);Agrupación Censal;Terrassa 6 (Ca n'Anglada);Terrassa;Terrassa;Ca n'Anglada;64.5
Terrassa 7 (Torre-sana - Montserrat - Can Vilardell);Agrupación Censal;Terrassa 7 (Torre-sana - Montserrat - Can Vilardell);Terrassa;Terrassa;Torre-sana - Montserrat - Can Vilardell;89.4
Terrassa 8 (Can Palet);Agrupación Censal;Terrassa 8 (Can Palet);Terrassa;Terrassa;Can Palet;88.6
Terrassa 9 (Can Jofresa - Can Palet II - Guadalhorce - Xúquer);Agrupación Censal;Terrassa 9 (Can Jofresa - Can Palet II - Guadalhorce - Xúquer);Terrassa;Terrassa;Can Jofresa - Can Palet II - Guadalhorce - Xúquer;78.3
Terrassa 10 (Can Parellada - les Fonts);Agrupación Censal;Terrassa 10 (Can Parellada - les Fonts);Terrassa;Terrassa;Can Parellada - les Fonts;97.0
Terrassa 11 (Segle XX);Agrupación Censal;Terrassa 11 (Segle XX);Terrassa;Terrassa;Segle XX;110.2
Terrassa 12 (Ca n'Aurell Est);Agrupación Censal;Terrassa 12 (Ca n'Aurell Est);Terrassa;Terrassa;Ca n'Aurell Est;110.9
Terrassa 13 (Ca n'Aurell Oest);Agrupación Censal;Terrassa 13 (Ca n'Aurell Oest);Terrassa;Terrassa;Ca n'Aurell Oest;107.8
Terrassa 14 (la Cogullada);Agrupación Censal;Terrassa 14 (la Cogullada);Terrassa;Terrassa;la Cogullada;98.0
Terrassa 15 (la Maurina);Agrupación Censal;Terrassa 15 (la Maurina);Terrassa;Terrassa;la Maurina;83.1
Terrassa 16 (Roc Blanc - Urbanitzacions Districte Censal 4);Agrupación Censal;Terrassa 16 (Roc Blanc - Urbanitzacions Districte Censal 4);Terrassa;Terrassa;Roc Blanc - Urbanitzacions Districte Censal 4;107.8
Terrassa 17 (Can Boada);Agrupación Censal;Terrassa 17 (Can Boada);Terrassa;Terrassa;Can Boada;94.5
Terrassa 18 (Can Roca - Pla del Bon Aire);Agrupación Censal;Terrassa 18 (Can Roca - Pla del Bon Aire);Terrassa;Terrassa;Can Roca - Pla del Bon Aire;107.6
Terrassa 19 (Poble Nou - Zona Esportiva);Agrupación Censal;Terrassa 19 (Poble Nou - Zona Esportiva);Terrassa;Terrassa;Poble Nou - Zona Esportiva;108.9
Terrassa 20 (Sant Pere);Agrupación Censal;Terrassa 20 (Sant Pere);Terrassa;Terrassa;Sant Pere;107.6
Terrassa 21 (Torrent d'en Pere Parres);Agrupación Censal;Terrassa 21 (Torrent d'en Pere Parres);Terrassa;Terrassa;Torrent d'en Pere Parres;107.7
Terrassa 22 (les Arenes - la Grípia - Can Montllor);Agrupación Censal;Terrassa 22 (les Arenes - la Grípia - Can Montllor);Terrassa;Terrassa;les Arenes - la Grípia - Can Montllor;99.7
Terrassa 23 (Ègara);Agrupación Censal;Terrassa 23 (Ègara);Terrassa;Terrassa;Ègara;79.2
Terrassa 24 (Sant Llorenç);Agrupación Censal;Terrassa 24 (Sant Llorenç);Terrassa;Terrassa;Sant Llorenç;70.5
Terrassa 25 (Sant Pere Nord - Can Tusell);Agrupación Censal;Terrassa 25 (Sant Pere Nord - Can Tusell);Terrassa;Terrassa;Sant Pere Nord - Can Tusell;89.5
Tiana;Agrupación Censal;Tiana;Tiana;Tiana;Tiana;124.7
Tordera 1 (Nucli Urbà);Agrupación Censal;Tordera 1 (Nucli Urbà);Tordera;Tordera;Nucli Urbà;89.0
Tordera 2 (Exterior i Urbanitzacions);Agrupación Censal;Tordera 2 (Exterior i Urbanitzacions);Tordera;Tordera;Exterior i Urbanitzacions;93.6
Torelló 1 (Nord-est);Agrupación Censal;Torelló 1 (Nord-est);Torelló;Torelló;Nord-est;98.2
Torelló 2 (Sud-oest);Agrupación Censal;Torelló 2 (Sud-oest);Torelló;Torelló;Sud-oest;87.5
Vallirana 1 (Exterior, Urbanitzacions i P. I. de Can Prunera);Agrupación Censal;Vallirana 1 (Exterior, Urbanitzacions i P. I. de Can Prunera);Vallirana;Vallirana;Exterior, Urbanitzacions i P. I. de Can Prunera;110.7
Vallirana 2 (Centre Urbà);Agrupación Censal;Vallirana 2 (Centre Urbà);Vallirana;Vallirana;Centre Urbà;102.9
Vic 1 (Nord-est);Agrupación Censal;Vic 1 (Nord-est);Vic;Vic;Nord-est;90.6
Vic 2 (Sud-oest);Agrupación Censal;Vic 2 (Sud-oest);Vic;Vic;Sud-oest;56.8
Vic 3 (Sud-est);Agrupación Censal;Vic 3 (Sud-est);Vic;Vic;Sud-est;85.1
Vic 4 (Nord-oest);Agrupación Censal;Vic 4 (Nord-oest);Vic;Vic;Nord-oest;101.8
Viladecans 1 (Barri Antic - Centre Sud);Agrupación Censal;Viladecans 1 (Barri Antic - Centre Sud);Viladecans;Viladecans;Barri Antic - Centre Sud;96.8
Viladecans 2 (Can Sellarès - Poblats Roca i Hospital - Can Palmer - Can Batllori - Can Xic);Agrupación Censal;Viladecans 2 (Can Sellarès - Poblats Roca i Hospital - Can Palmer - Can Batllori - Can Xic);Viladecans;Viladecans;Can Sellarès - Poblats Roca i Hospital - Can Palmer - Can Batllori - Can Xic;96.9
Viladecans 3 (Alba - Rosa);Agrupación Censal;Viladecans 3 (Alba - Rosa);Viladecans;Viladecans;Alba - Rosa;116.2
Viladecans 4 (Santa Isabel - Torrent Ballester);Agrupación Censal;Viladecans 4 (Santa Isabel - Torrent Ballester);Viladecans;Viladecans;Santa Isabel - Torrent Ballester;112.2
Viladecans 5 (Montserratina - Mas Rates);Agrupación Censal;Viladecans 5 (Montserratina - Mas Rates);Viladecans;Viladecans;Montserratina - Mas Rates;96.7
Viladecans 6 (el Molí - Can Ginestar);Agrupación Censal;Viladecans 6 (el Molí - Can Ginestar);Viladecans;Viladecans;el Molí - Can Ginestar;110.3
Viladecans 7 (Centre Nord);Agrupación Censal;Viladecans 7 (Centre Nord);Viladecans;Viladecans;Centre Nord;98.7
Viladecans 8 (Torre Roja - Levadura);Agrupación Censal;Viladecans 8 (Torre Roja - Levadura);Viladecans;Viladecans;Torre Roja - Levadura;110.7
Viladecans 9 (Sales - Sant Jordi - Gabrielistes);Agrupación Censal;Viladecans 9 (Sales - Sant Jordi - Gabrielistes);Viladecans;Viladecans;Sales - Sant Jordi - Gabrielistes;106.7
Vilanova del Camí 1 (Sud-oest);Agrupación Censal;Vilanova del Camí 1 (Sud-oest);Vilanova del Camí;Vilanova del Camí;Sud-oest;89.5
Vilanova del Camí 2 (Nord-est);Agrupación Censal;Vilanova del Camí 2 (Nord-est);Vilanova del Camí;Vilanova del Camí;Nord-est;95.4
Vilafranca del Penedès 1 (Sant Julià - Barceloneta - Centre Vila - el Bordellet);Agrupación Censal;Vilafranca del Penedès 1 (Sant Julià - Barceloneta - Centre Vila - el Bordellet);Vilafranca del Penedès;Vilafranca del Penedès;Sant Julià - Barceloneta - Centre Vila - el Bordellet;98.1
Vilafranca del Penedès 2 (Poble Nou);Agrupación Censal;Vilafranca del Penedès 2 (Poble Nou);Vilafranca del Penedès;Vilafranca del Penedès;Poble Nou;100.2
Vilafranca del Penedès 3 (l'Espirall - Centre Vila);Agrupación Censal;Vilafranca del Penedès 3 (l'Espirall - Centre Vila);Vilafranca del Penedès;Vilafranca del Penedès;l'Espirall - Centre Vila;77.7
Vilafranca del Penedès 4 (les Clotes - Centre Vila - Sant Pau);Agrupación Censal;Vilafranca del Penedès 4 (les Clotes - Centre Vila - Sant Pau);Vilafranca del Penedès;Vilafranca del Penedès;les Clotes - Centre Vila - Sant Pau;88.3
Vilafranca del Penedès 5 (la Girada - Molí d'en Rovira - Poble Nou Sud-oest - Cal Salines - Pere Pau);Agrupación Censal;Vilafranca del Penedès 5 (la Girada - Molí d'en Rovira - Poble Nou Sud-oest - Cal Salines - Pere Pau);Vilafranca del Penedès;Vilafranca del Penedès;la Girada - Molí d'en Rovira - Poble Nou Sud-oest - Cal Salines - Pere Pau;112.9
Vilanova i la Geltrú 1 (Sant Joan Sud - Can Marquès - Plaça de la Sardana);Agrupación Censal;Vilanova i la Geltrú 1 (Sant Joan Sud - Can Marquès - Plaça de la Sardana);Vilanova i la Geltrú;Vilanova i la Geltrú;Sant Joan Sud - Can Marquès - Plaça de la Sardana;105.4
Vilanova i la Geltrú 2 (Sant Joan Nord);Agrupación Censal;Vilanova i la Geltrú 2 (Sant Joan Nord);Vilanova i la Geltrú;Vilanova i la Geltrú;Sant Joan Nord;94.1
Vilanova i la Geltrú 3 (Barri de Mar - Ribes Roges - Prat de Vilanova);Agrupación Censal;Vilanova i la Geltrú 3 (Barri de Mar - Ribes Roges - Prat de Vilanova);Vilanova i la Geltrú;Vilanova i la Geltrú;Barri de Mar - Ribes Roges - Prat de Vilanova;104.1
Vilanova i la Geltrú 4 (la Geltrú - Masia Nova);Agrupación Censal;Vilanova i la Geltrú 4 (la Geltrú - Masia Nova);Vilanova i la Geltrú;Vilanova i la Geltrú;la Geltrú - Masia Nova;103.9
Vilanova i la Geltrú 5 (l'Armanyà - Casernes - Tacó);Agrupación Censal;Vilanova i la Geltrú 5 (l'Armanyà - Casernes - Tacó);Vilanova i la Geltrú;Vilanova i la Geltrú;l'Armanyà - Casernes - Tacó;85.9
Vilanova i la Geltrú 6 (Centrevila - Nucli Antic);Agrupación Censal;Vilanova i la Geltrú 6 (Centrevila - Nucli Antic);Vilanova i la Geltrú;Vilanova i la Geltrú;Centrevila - Nucli Antic;103.6
Vilanova i la Geltrú 7 (Molí de Vent - l'Aragai);Agrupación Censal;Vilanova i la Geltrú 7 (Molí de Vent - l'Aragai);Vilanova i la Geltrú;Vilanova i la Geltrú;Molí de Vent - l'Aragai;107.2
Vilanova i la Geltrú 8 (la Collada - els Sis Camins - Fondo Somella);Agrupación Censal;Vilanova i la Geltrú 8 (la Collada - els Sis Camins - Fondo Somella);Vilanova i la Geltrú;Vilanova i la Geltrú;la Collada - els Sis Camins - Fondo Somella;108.0
Badia del Vallès 1 (Badia vora Riu Sec);Agrupación Censal;Badia del Vallès 1 (Badia vora Riu Sec);Badia del Vallès;Badia del Vallès;Badia vora Riu Sec;82.8
Badia del Vallès 2 (Badia vora Barberà);Agrupación Censal;Badia del Vallès 2 (Badia vora Barberà);Badia del Vallès;Badia del Vallès;Badia vora Barberà;88.5
Banyoles 1 (Sud-oest);Agrupación Censal;Banyoles 1 (Sud-oest);Banyoles;Banyoles;Sud-oest;103.3
Banyoles 2 (Nord-est);Agrupación Censal;Banyoles 2 (Nord-est);Banyoles;Banyoles;Nord-est;82.9
Bisbal d'Empordà, la;Agrupación Censal;Bisbal d'Empordà, la;Bisbal d'Empordà;La Bisbal d'Empordà;La Bisbal d'Empordà;84.8
Blanes 1 (Litoral Sud);Agrupación Censal;Blanes 1 (Litoral Sud);Blanes;Blanes;Litoral Sud;85.2
Blanes 2 (Interior Central);Agrupación Censal;Blanes 2 (Interior Central);Blanes;Blanes;Interior Central;86.7
Blanes 3 (Interior Nord i Oest);Agrupación Censal;Blanes 3 (Interior Nord i Oest);Blanes;Blanes;Interior Nord i Oest;90.6
Blanes 4 (Litoral Central i Nord);Agrupación Censal;Blanes 4 (Litoral Central i Nord);Blanes;Blanes;Litoral Central i Nord;103.3
Calonge i Sant Antoni;Agrupación Censal;Calonge i Sant Antoni;Calonge i Sant Antoni;Calonge i Sant Antoni;Calonge i Sant Antoni;94.9
Cassà de la Selva;Agrupación Censal;Cassà de la Selva;Cassà de la Selva;Cassà de la Selva;Cassà de la Selva;93.2
Castelló d'Empúries;Agrupación Censal;Castelló d'Empúries;Castelló d'Empúries;Castelló d'Empúries;Castelló d'Empúries;74.4
